ClaimID,EmployeeID,EmployeeName,Role,Department,ClaimDate,ClaimTime,SubmissionDate,LateSubmission,Category,VendorID,VendorName,VendorType,Country,Currency,ExchangeRate,AmountLocal,AmountAUD,ReceiptID,SplitClaimFlag,NightTimeClaim,WeekendClaim,PolicyBreach,ApproverID,ApproverName,SelfApproval,PostedToAP,Approved,Notes,HighFreqVendor,DuplicateReceipt,SplitDetection,RiskScoreSimple
CLM000094,EMP005,Employee 5,Pharmacist,Emergency,2024-05-20,23:58:13,2024-05-20,False,Meals,VEN0110,Vendor 110 - SubscriptionService,UniformShop,AU,USD,1.5,27.47,41.2,RCT741674,False,False,False,False,APR008,Approver 8,False,True,True,Conference attendance,False,False,False,0
CLM000095,EMP074,Employee 74,Physio,Outpatient,2024-11-15,15:00:38,2024-12-09,False,Conference,VEN0112,Vendor 112 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,1981.08,1981.08,RCT571832,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,0
CLM000096,EMP037,Employee 37,Technician,Pharmacy,2024-06-17,18:36:11,2024-06-17,False,Courier,VEN0002,Vendor 2 - ConferenceOrganizer,Catering,AU,AUD,1.0,322.05,322.05,RCT260448,False,False,False,True,APR007,Approver 7,False,True,True,Urgent supply,False,False,False,2
CLM000097,EMP005,Employee 5,Pharmacist,Emergency,2024-11-24,15:32:41,2025-01-06,True,Uniforms,VEN0097,Vendor 97 - MedicalSupplier,UniformShop,AU,AUD,1.0,39.54,39.54,RCT231250,False,False,True,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,2
CLM000098,EMP021,Employee 21,Technician,Radiology,2024-09-12,18:34:18,2024-12-14,True,Meals,VEN0064,Vendor 64 - Courier,MedicalSupplier,IN,AUD,1.0,5.0,5.0,RCT690996,False,False,False,False,APR001,Approver 1,False,True,True,Training course approved,False,False,False,1
CLM000099,EMP071,Employee 71,Physio,Radiology,2024-10-24,17:24:24,2024-12-12,True,Taxi,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,31.09,31.09,RCT757629,False,False,False,False,APR018,Approver 18,False,True,True,Conference attendance,False,False,False,1
CLM000100,EMP034,Employee 34,Lab Tech,Emergency,2024-01-29,10:20:20,2024-01-29,False,Training,VEN0065,Vendor 65 - UniformShop,MedicalSupplier,CN,AUD,1.0,791.91,791.91,RCT456717,False,False,False,False,APR012,Approver 12,False,True,False,Training course approved,False,False,False,0
CLM000101,EMP006,Employee 6,Technician,Emergency,2024-10-22,23:24:08,2024-10-22,False,Taxi,VEN0115,Vendor 115 - LocalShop,MedicalSupplier,AU,AUD,1.0,56.98,56.98,RCT228473,False,False,False,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,0
CLM000102,EMP055,Employee 55,Doctor,Administration,2024-12-02,07:03:53,2024-12-22,False,Parking,VEN0084,Vendor 84 - UniformShop,TaxiCo,AU,AUD,1.0,5.0,5.0,RCT299055,False,False,False,False,APR012,Approver 12,False,True,True,Conference attendance,False,False,False,0
CLM000103,EMP057,Employee 57,Technician,Radiology,2024-07-15,23:43:51,2024-08-24,True,Subscriptions,VEN0094,Vendor 94 - TaxiCo,Catering,AU,AUD,1.0,93.92,93.92,RCT152995,False,False,False,False,APR009,Approver 9,False,True,True,,False,False,False,1
CLM000104,EMP006,Employee 6,Technician,Emergency,2024-06-16,13:24:51,2024-06-16,False,Courier,VEN0008,Vendor 8 - UniformShop,Hotel,AU,AUD,1.0,18.2,18.2,RCT483713,False,False,True,False,APR004,Approver 4,False,True,True,Conference attendance,False,False,False,1
CLM000105,EMP035,Employee 35,Lab Tech,Surgery,2024-10-23,16:46:55,2024-10-23,False,Uniforms,VEN0034,Vendor 34 - TaxiCo,UniformShop,AU,AUD,1.0,79.7,79.7,RCT224582,False,False,False,False,APR007,Approver 7,False,True,True,Training course approved,False,False,False,0
CLM000106,EMP069,Employee 69,Pharmacist,Surgery,2024-03-18,05:17:20,2024-06-07,True,Taxi,VEN0058,Vendor 58 - TaxiCo,MedicalSupplier,IN,AUD,1.0,14.36,14.36,RCT243693,False,False,False,False,APR018,Approver 18,False,True,True,Retrospective claim,False,False,False,1
CLM000107,EMP032,Employee 32,Admin,Surgery,2024-05-03,22:49:53,2024-07-28,True,Medical Supplies,VEN0043,Vendor 43 - ConferenceOrganizer,Catering,AU,AUD,1.0,396.04,396.04,RCT722565,False,False,False,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,1
CLM000108,EMP018,Employee 18,Technician,Emergency,2024-05-08,19:22:02,2024-06-23,True,Subscriptions,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,81.93,81.93,RCT860557,False,False,False,False,APR009,Approver 9,False,True,False,Retrospective claim,False,False,False,1
CLM000109,EMP072,Employee 72,Pharmacist,Outpatient,2024-08-12,16:13:38,2024-10-26,True,Meals,VEN0074,Vendor 74 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,14.98,14.98,RCT759580,False,False,False,False,APR006,Approver 6,False,True,True,Missing PO noted,False,False,False,1
CLM000110,EMP029,Employee 29,Nurse,Pharmacy,2024-02-12,23:14:47,2024-03-04,False,Conference,VEN0075,Vendor 75 - Courier,LocalShop,AU,AUD,1.0,1158.82,1158.82,RCT824042,False,False,False,False,APR002,Approver 2,False,True,True,Missing PO noted,False,False,False,0
CLM000111,EMP012,Employee 12,Pharmacist,Outpatient,2024-02-23,09:54:23,2024-06-14,True,Uniforms,VEN0019,Vendor 19 - MedicalSupplier,UniformShop,AU,AUD,1.0,115.15,115.15,RCT651002,False,False,False,False,APR004,Approver 4,False,True,True,Missing PO noted,False,False,False,1
CLM000112,EMP025,Employee 25,Doctor,Administration,2024-09-21,08:26:00,2024-09-21,False,Parking,VEN0093,Vendor 93 - UniformShop,MedicalSupplier,AU,AUD,1.0,13.82,13.82,RCT358494,False,False,True,False,APR013,Approver 13,False,True,True,Missing PO noted,False,False,False,1
CLM000113,EMP005,Employee 5,Pharmacist,Emergency,2024-09-30,12:46:14,2024-11-04,True,Medical Supplies,VEN0065,Vendor 65 - UniformShop,MedicalSupplier,CN,INR,0.018,1115.13,20.07,RCT386741,False,False,False,False,APR007,Approver 7,False,True,True,Training course approved,False,False,False,1
CLM000114,EMP071,Employee 71,Physio,Radiology,2024-04-22,20:44:46,2024-07-01,True,Medical Supplies,VEN0062,Vendor 62 - Catering,UniformShop,AU,AUD,1.0,1443.99,1443.99,RCT563864,False,False,False,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,1
CLM000115,EMP001,Employee 1,Lab Tech,Emergency,2024-02-23,11:27:12,2024-02-23,False,Meals,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,6.7,6.7,RCT802371,False,False,False,False,APR005,Approver 5,False,True,True,Missing PO noted,False,False,False,0
CLM000116,EMP015,Employee 15,Technician,Outpatient,2024-10-26,13:03:55,2025-01-30,True,Conference,VEN0009,Vendor 9 - Catering,UniformShop,AU,NZD,0.92,2375.81,2185.75,RCT784607,False,False,True,False,APR006,Approver 6,False,False,True,Missing PO noted,False,False,False,2
CLM000117,EMP045,Employee 45,Lab Tech,Pharmacy,2024-01-23,02:41:31,2024-05-05,True,Meals,VEN0097,Vendor 97 - MedicalSupplier,UniformShop,AU,AUD,1.0,23.35,23.35,RCT991638,False,True,False,False,APR017,Approver 17,False,True,False,Conference attendance,False,False,False,2
CLM000118,EMP026,Employee 26,Nurse,Administration,2024-11-02,18:21:41,2024-11-02,False,Uniforms,VEN0045,Vendor 45 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,63.55,63.55,RCT403528,False,False,True,False,APR009,Approver 9,False,False,True,Missing PO noted,False,False,False,1
CLM000119,EMP021,Employee 21,Technician,Radiology,2024-07-29,19:01:02,2024-10-19,True,Taxi,VEN0112,Vendor 112 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,10.79,10.79,RCT590755,False,False,False,False,APR017,Approver 17,False,True,True,,False,False,False,1
CLM000120,EMP026,Employee 26,Nurse,Administration,2024-10-13,14:03:00,2024-11-30,True,Accommodation,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,179.71,179.71,RCT284019,False,False,True,False,APR008,Approver 8,False,True,True,,False,False,False,2
CLM000121,EMP002,Employee 2,Lab Tech,Outpatient,2024-03-12,23:24:18,2024-05-22,True,Taxi,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,73.09,73.09,RCT502206,False,False,False,False,APR003,Approver 3,False,True,True,Missing PO noted,False,False,False,1
CLM000122,EMP055,Employee 55,Doctor,Administration,2024-05-19,23:52:18,2024-09-01,True,Conference,VEN0062,Vendor 62 - Catering,UniformShop,AU,AUD,1.0,805.09,805.09,RCT525110,False,False,True,False,APR009,Approver 9,False,True,True,Urgent supply,False,False,False,2
CLM000123,EMP011,Employee 11,Technician,Surgery,2024-05-22,16:08:06,2024-07-03,True,Uniforms,VEN0078,Vendor 78 - Hotel,Courier,AU,AUD,1.0,69.88,69.88,RCT577079,False,False,False,False,APR006,Approver 6,False,True,True,Missing PO noted,False,False,False,1
CLM000124,EMP046,Employee 46,Lab Tech,Pharmacy,2024-11-16,23:08:03,2024-11-26,False,Accommodation,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,AUD,1.0,329.97,329.97,RCT925618,False,False,True,False,APR015,Approver 15,False,True,True,Retrospective claim,False,False,False,1
CLM000125,EMP034,Employee 34,Lab Tech,Emergency,2024-12-16,09:55:54,2024-12-16,False,Uniforms,VEN0036,Vendor 36 - Hotel,Courier,AU,AUD,1.0,79.61,79.61,RCT995993,False,False,False,False,APR018,Approver 18,False,True,True,,False,False,False,0
CLM000126,EMP006,Employee 6,Technician,Emergency,2024-06-25,07:05:57,2024-06-25,False,Taxi,VEN0033,Vendor 33 - TaxiCo,TaxiCo,CN,AUD,1.0,29.03,29.03,RCT584838,False,False,False,False,EMP006,Employee 6,True,True,True,,False,False,False,3
CLM000127,EMP056,Employee 56,Pharmacist,Emergency,2024-01-18,05:33:27,2024-01-20,False,Medical Supplies,VEN0028,Vendor 28 - SubscriptionService,ConferenceOrganizer,AU,USD,1.5,118.71,178.06,RCT595002,False,False,False,False,APR005,Approver 5,False,False,True,Conference attendance,False,False,False,0
CLM000128,EMP062,Employee 62,Lab Tech,Outpatient,2024-05-25,00:09:15,2024-07-17,True,Taxi,VEN0053,Vendor 53 - Hotel,Courier,AU,AUD,1.0,64.78,64.78,RCT184148,False,True,True,False,APR018,Approver 18,False,True,True,Retrospective claim,False,False,False,3
CLM000129,EMP034,Employee 34,Lab Tech,Emergency,2024-06-01,10:49:35,2024-06-01,False,Training,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,245.9,245.9,RCT892911,False,False,True,False,APR015,Approver 15,False,True,True,Training course approved,False,False,False,1
CLM000130,EMP023,Employee 23,Admin,Administration,2024-06-27,09:56:30,2024-09-17,True,Training,VEN0100,Vendor 100 - Courier,UniformShop,AU,AUD,1.0,1282.21,1282.21,RCT902674,False,False,False,False,APR010,Approver 10,False,True,True,Training course approved,False,False,False,1
CLM000131,EMP057,Employee 57,Technician,Radiology,2024-01-27,06:52:12,2024-01-27,False,Meals,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,37.31,37.31,RCT151040,False,False,True,False,APR015,Approver 15,False,True,True,Training course approved,False,False,False,1
CLM000132,EMP006,Employee 6,Technician,Emergency,2024-07-14,03:10:52,2024-09-07,True,Uniforms,VEN0057,Vendor 57 - Courier,TaxiCo,AU,AUD,1.0,91.44,91.44,RCT705526,False,True,True,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,3
CLM000133,EMP043,Employee 43,Nurse,Surgery,2024-06-09,01:36:04,2024-07-25,True,Uniforms,VEN0101,Vendor 101 - MedicalSupplier,Hotel,AU,AUD,1.0,94.97,94.97,RCT870925,False,True,True,False,APR006,Approver 6,False,False,False,Missing PO noted,False,False,False,3
CLM000134,EMP048,Employee 48,Lab Tech,Radiology,2024-05-28,19:42:49,2024-06-25,False,Medical Supplies,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,490.31,490.31,RCT494747,False,False,False,False,APR002,Approver 2,False,True,True,Conference attendance,False,False,False,0
CLM000135,EMP024,Employee 24,Physio,Outpatient,2024-12-21,08:06:12,2024-12-21,False,Meals,VEN0118,Vendor 118 - Catering,Courier,AU,AUD,1.0,5.0,5.0,RCT240606,False,False,True,False,APR005,Approver 5,False,True,True,Retrospective claim,False,False,False,1
CLM000136,EMP042,Employee 42,Admin,Pharmacy,2024-10-08,16:33:14,2024-10-08,False,Conference,VEN0104,Vendor 104 - SubscriptionService,UniformShop,AU,AUD,1.0,4246.46,4246.46,RCT141468,False,False,False,False,APR001,Approver 1,False,True,True,Urgent supply,False,False,False,0
CLM000137,EMP064,Employee 64,Technician,Emergency,2024-04-27,18:28:30,2024-05-13,False,Uniforms,VEN0028,Vendor 28 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,129.43,129.43,RCT883159,False,False,True,False,APR005,Approver 5,False,True,False,Retrospective claim,False,False,False,1
CLM000138,EMP055,Employee 55,Doctor,Administration,2024-05-04,07:58:29,2024-08-09,True,Medical Supplies,VEN0095,Vendor 95 - TaxiCo,UniformShop,US,AUD,1.0,1047.18,1047.18,RCT374267,False,False,True,False,APR010,Approver 10,False,True,True,Urgent supply,False,False,False,2
CLM000139,EMP057,Employee 57,Technician,Radiology,2024-12-21,09:34:24,2024-12-21,False,Medical Supplies,VEN0088,Vendor 88 - LocalShop,Courier,AU,AUD,1.0,66.09,66.09,RCT332022,False,False,True,False,APR003,Approver 3,False,True,True,Training course approved,False,False,False,1
CLM000140,EMP028,Employee 28,Physio,Surgery,2024-05-08,10:56:31,2024-05-08,False,Medical Supplies,VEN0043,Vendor 43 - ConferenceOrganizer,Catering,AU,AUD,1.0,816.3,816.3,RCT786406,False,False,False,False,APR011,Approver 11,False,True,True,Conference attendance,False,False,False,0
CLM000141,EMP002,Employee 2,Lab Tech,Outpatient,2024-03-06,20:52:24,2024-06-26,True,Uniforms,VEN0095,Vendor 95 - TaxiCo,UniformShop,US,AUD,1.0,7.05,7.05,RCT668471,False,False,False,False,APR018,Approver 18,False,True,True,,False,False,False,1
CLM000142,EMP011,Employee 11,Technician,Surgery,2024-10-23,20:23:11,2024-10-23,False,Taxi,VEN0087,Vendor 87 - Catering,ConferenceOrganizer,AU,AUD,1.0,28.04,28.04,RCT841521,False,False,False,False,APR014,Approver 14,False,True,False,Conference attendance,False,False,False,0
CLM000143,EMP065,Employee 65,Lab Tech,Outpatient,2024-09-13,18:44:15,2024-09-13,False,Conference,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,2925.22,2925.22,RCT117538,True,False,False,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,2
CLM000144,EMP022,Employee 22,Technician,Emergency,2024-02-11,16:58:19,2024-02-11,False,Taxi,VEN0091,Vendor 91 - ConferenceOrganizer,Courier,AU,AUD,1.0,18.48,18.48,RCT364679,False,False,True,False,APR014,Approver 14,False,True,True,Missing PO noted,False,False,False,1
CLM000145,EMP038,Employee 38,Lab Tech,Administration,2024-03-28,04:03:49,2024-03-28,False,Meals,VEN0063,Vendor 63 - TaxiCo,LocalShop,AU,AUD,1.0,17.32,17.32,RCT999908,False,True,False,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,1
CLM000146,EMP007,Employee 7,Nurse,Surgery,2024-03-07,16:25:15,2024-06-30,True,Taxi,VEN0073,Vendor 73 - Courier,TaxiCo,AU,AUD,1.0,41.91,41.91,RCT693343,False,False,False,False,APR012,Approver 12,False,True,False,Missing PO noted,False,False,False,1
CLM000147,EMP007,Employee 7,Nurse,Surgery,2024-12-10,13:14:29,2025-01-12,True,Taxi,VEN0010,Vendor 10 - ConferenceOrganizer,UniformShop,AU,AUD,1.0,228.18,228.18,RCT393992,False,False,False,True,APR016,Approver 16,False,True,False,Retrospective claim,False,False,False,3
CLM000148,EMP048,Employee 48,Lab Tech,Radiology,2024-02-25,14:27:50,2024-02-25,False,Courier,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,78.56,78.56,RCT694223,False,False,True,False,APR009,Approver 9,False,True,True,Missing PO noted,False,False,False,1
CLM000149,EMP051,Employee 51,Admin,Surgery,2024-10-08,08:32:56,2024-10-08,False,Taxi,VEN0094,Vendor 94 - TaxiCo,Catering,AU,AUD,1.0,31.26,31.26,RCT558320,False,False,False,False,APR018,Approver 18,False,True,False,Urgent supply,False,False,False,0
CLM000150,EMP042,Employee 42,Admin,Pharmacy,2024-01-12,11:13:07,2024-01-12,False,Uniforms,VEN0106,Vendor 106 - LocalShop,Catering,IN,AUD,1.0,114.81,114.81,RCT473095,False,False,False,False,APR003,Approver 3,False,True,True,Urgent supply,False,False,False,0
CLM000151,EMP058,Employee 58,Pharmacist,Outpatient,2024-11-05,07:23:10,2024-11-05,False,Meals,VEN0086,Vendor 86 - ConferenceOrganizer,Courier,AU,AUD,1.0,28.74,28.74,RCT846247,False,False,False,False,APR014,Approver 14,False,True,False,Conference attendance,False,False,False,0
CLM000152,EMP004,Employee 4,Nurse,Administration,2024-05-19,04:29:45,2024-05-21,False,Training,VEN0115,Vendor 115 - LocalShop,MedicalSupplier,AU,AUD,1.0,1096.99,1096.99,RCT684041,False,True,True,False,EMP004,Employee 4,True,True,True,Urgent supply,False,False,False,5
CLM000153,EMP006,Employee 6,Technician,Emergency,2024-12-01,00:27:45,2025-03-13,True,Conference,VEN0078,Vendor 78 - Hotel,Courier,AU,AUD,1.0,1274.22,1274.22,RCT860053,False,True,True,False,APR009,Approver 9,False,True,True,Training course approved,False,False,False,3
CLM000154,EMP066,Employee 66,Physio,Surgery,2024-04-14,21:28:12,2024-05-01,False,Uniforms,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,151.1,151.1,RCT389366,False,False,True,False,APR012,Approver 12,False,True,True,Retrospective claim,False,False,False,1
CLM000155,EMP034,Employee 34,Lab Tech,Emergency,2024-08-27,18:53:21,2024-10-11,True,Taxi,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,55.84,55.84,RCT514913,False,False,False,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,1
CLM000156,EMP003,Employee 3,Doctor,Surgery,2024-08-18,01:05:58,2024-12-09,True,Medical Supplies,VEN0069,Vendor 69 - Courier,SubscriptionService,CN,AUD,1.0,585.58,585.58,RCT602278,False,True,True,False,APR013,Approver 13,False,True,True,Retrospective claim,False,False,False,3
CLM000157,EMP035,Employee 35,Lab Tech,Surgery,2024-10-30,01:21:20,2024-12-02,True,Medical Supplies,VEN0030,Vendor 30 - Hotel,Hotel,NZ,AUD,1.0,1360.79,1360.79,RCT482746,False,True,False,False,APR014,Approver 14,False,True,True,Missing PO noted,False,False,False,2
CLM000158,EMP017,Employee 17,Admin,Emergency,2024-06-28,14:15:50,2024-09-16,True,Taxi,VEN0115,Vendor 115 - LocalShop,MedicalSupplier,AU,AUD,1.0,16.01,16.01,RCT958747,False,False,False,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,1
CLM000159,EMP031,Employee 31,Admin,Surgery,2024-10-04,09:53:30,2024-10-26,False,Accommodation,VEN0026,Vendor 26 - ConferenceOrganizer,SubscriptionService,IN,NZD,0.92,357.03,328.47,RCT710527,False,False,False,False,APR016,Approver 16,False,True,True,Urgent supply,False,False,False,0
CLM000160,EMP034,Employee 34,Lab Tech,Emergency,2024-09-29,07:15:12,2024-09-29,False,Meals,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,47.62,47.62,RCT360289,False,False,True,False,APR014,Approver 14,False,False,True,Conference attendance,False,False,False,1
CLM000161,EMP050,Employee 50,Technician,Radiology,2024-10-19,19:35:06,2024-12-28,True,Subscriptions,VEN0108,Vendor 108 - Courier,LocalShop,CN,AUD,1.0,42.64,42.64,RCT371306,False,False,True,False,APR002,Approver 2,False,True,True,Conference attendance,False,False,False,2
CLM000162,EMP074,Employee 74,Physio,Outpatient,2024-10-26,20:10:51,2025-02-08,True,Meals,VEN0096,Vendor 96 - ConferenceOrganizer,UniformShop,AU,NZD,0.92,23.07,21.22,RCT209627,False,False,True,False,APR014,Approver 14,False,True,True,Urgent supply,False,False,False,2
CLM000163,EMP030,Employee 30,Technician,Administration,2024-06-25,03:32:21,2024-06-25,False,Taxi,VEN0065,Vendor 65 - UniformShop,MedicalSupplier,CN,AUD,1.0,8.47,8.47,RCT857065,False,True,False,False,APR011,Approver 11,False,True,True,Missing PO noted,False,False,False,1
CLM000164,EMP001,Employee 1,Lab Tech,Emergency,2024-02-12,17:19:04,2024-03-15,True,Courier,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,34.1,34.1,RCT678719,False,False,False,False,APR012,Approver 12,False,True,True,Missing PO noted,False,False,False,1
CLM000165,EMP004,Employee 4,Nurse,Administration,2024-09-12,22:17:13,2024-09-12,False,Medical Supplies,VEN0103,Vendor 103 - MedicalSupplier,LocalShop,US,NZD,0.92,703.93,647.62,RCT720970,False,False,False,False,APR012,Approver 12,False,True,True,Retrospective claim,False,False,False,0
CLM000166,EMP022,Employee 22,Technician,Emergency,2024-02-09,07:56:43,2024-02-27,False,Uniforms,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,137.5,137.5,RCT375097,False,False,False,False,APR011,Approver 11,False,True,True,,False,False,False,0
CLM000167,EMP064,Employee 64,Technician,Emergency,2024-05-15,15:42:28,2024-08-27,True,Parking,VEN0073,Vendor 73 - Courier,TaxiCo,AU,AUD,1.0,26.41,26.41,RCT840282,False,False,False,False,APR007,Approver 7,False,True,True,,False,False,False,1
CLM000168,EMP041,Employee 41,Physio,Emergency,2024-03-12,15:41:23,2024-03-17,False,Meals,VEN0028,Vendor 28 - SubscriptionService,ConferenceOrganizer,AU,AUD,1.0,5.0,5.0,RCT244564,False,False,False,False,APR018,Approver 18,False,True,False,Training course approved,False,False,False,0
